,Company,TypeName,Ram,Weight,Price,TouchScreen,IPS,os,Cpu name,Gpu name,Size,HDD,SSD
815,Lenovo,Ultrabook,8,1.32,11.503355013953577,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,256
816,Razer,Ultrabook,16,1.29,11.470547260182666,1,1,windows,Intel Core i7,Intel,172.8002962960423,0,512
817,HP,Netbook,4,1.23,9.928804360519917,0,0,other/Linux/No OS,other Intel processor,Intel,135.0942111925629,0,0
818,Dell,Gaming,16,4.36,11.801613023751163,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,128
819,Dell,Notebook,4,1.76,10.602278775481158,0,0,windows,Intel Core i5,Intel,111.93520355955211,500,0
820,Lenovo,Notebook,4,2.1,10.169762314876662,0,0,windows,Intel Core i3,Intel,100.45466986113651,500,0
821,Toshiba,Ultrabook,4,1.25,10.969494001455322,0,0,windows,Intel Core i5,Intel,111.93520355955211,0,128
822,Lenovo,Ultrabook,8,1.13,11.799206957067087,0,1,windows,Intel Core i7,Intel,157.3505121487356,0,512
823,MSI,Gaming,8,2.4,11.064804181259648,0,0,windows,Intel Core i5,Nvidia,141.21199808219862,0,256
824,Lenovo,Ultrabook,8,1.13,11.511924964636645,0,1,windows,Intel Core i5,Intel,157.3505121487356,0,0
825,Toshiba,Notebook,4,1.75,10.188167121983652,0,0,windows,other Intel processor,Intel,111.93520355955211,0,128
826,Asus,2 in 1 Convertible,8,1.1,11.189329334350775,1,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
827,Dell,Notebook,4,1.76,10.34717287346399,0,0,windows,Intel Core i3,Intel,111.93520355955211,500,0
828,Acer,Netbook,4,1.35,9.84767881570755,0,1,other/Linux/No OS,other Intel processor,Intel,135.0942111925629,0,0
829,Acer,Notebook,8,1.5,10.403666298916729,0,1,windows,Intel Core i3,Intel,157.3505121487356,0,128
830,Razer,Gaming,32,3.49,12.587882562739948,1,0,windows,Intel Core i7,Nvidia,124.85570541621553,0,512
831,Lenovo,Ultrabook,16,1.1,11.624777346052767,0,1,windows,Intel Core i7,Intel,209.8006828649808,0,512
832,Asus,Notebook,4,2.1,10.227464909398023,0,0,other/Linux/No OS,Intel Core i5,Nvidia,141.21199808219862,1000,0
833,Lenovo,Notebook,8,1.7,11.053902605789805,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
834,Lenovo,Notebook,8,1.32,11.38409159312676,0,1,windows,Intel Core i5,Intel,157.3505121487356,0,256
835,Dell,Gaming,16,3.21,11.903833710189655,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,256
836,Asus,Gaming,16,2.9,11.766670536842161,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
837,Toshiba,Notebook,4,2.0,10.481345086360362,0,0,windows,Intel Core i3,Intel,100.45466986113651,500,0
838,Lenovo,Notebook,4,1.5,9.759386208561871,0,0,other/Linux/No OS,other Intel processor,Intel,111.93520355955211,0,0
839,Asus,Notebook,8,2.3,10.3556835631319,0,0,windows,Intel Core i5,Intel,141.21199808219862,128,0
840,Asus,Gaming,16,2.73,11.470547260182666,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,512
841,Dell,Gaming,32,4.42,12.005934792082499,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,512
842,HP,Notebook,8,2.63,10.78900562574303,0,0,windows,Intel Core i5,Nvidia,106.11306214269258,1000,0
843,Dell,Notebook,8,2.18,10.546429982871398,0,0,windows,Intel Core i5,Intel,100.45466986113651,0,128
844,HP,Ultrabook,8,1.54,11.509254736080766,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,512
845,Dell,Notebook,4,2.18,10.580858947180335,0,0,windows,Intel Core i7,AMD,141.21199808219862,0,256
846,HP,2 in 1 Convertible,4,1.4,10.397183294038651,1,0,other/Linux/No OS,other Intel processor,Intel,135.0942111925629,0,0
847,Asus,Ultrabook,8,1.45,10.908984051962848,0,1,windows,Intel Core i5,Nvidia,165.6321180513006,0,512
848,HP,2 in 1 Convertible,8,1.28,11.706175092295874,1,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
849,HP,Ultrabook,8,1.54,11.267217235406594,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,512
850,HP,Notebook,4,1.86,9.67600459962282,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,0,128
851,Asus,Gaming,16,2.1,11.52464373704442,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
852,Dell,Notebook,8,2.83,10.738290533164013,0,0,other/Linux/No OS,Intel Core i7,AMD,127.33567457123111,1000,0
853,Lenovo,Ultrabook,8,1.96,11.526747893528283,0,1,windows,Intel Core i7,Nvidia,157.3505121487356,0,256
854,Asus,Notebook,8,2.3,10.643789274649537,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,0,256
855,Dell,Notebook,8,1.9,10.826745953725876,0,0,windows,Intel Core i5,Intel,141.21199808219862,0,128
856,Asus,Notebook,4,2.0,10.082583913974387,0,0,windows,other Intel processor,Intel,100.45466986113651,1000,0
857,HP,2 in 1 Convertible,8,1.28,11.822932862391923,1,0,windows,Intel Core i7,Intel,165.6321180513006,0,256
858,Dell,Notebook,8,1.62,10.450993742936223,1,0,windows,Intel Core i5,Intel,165.6321180513006,1000,0
859,Lenovo,Notebook,4,2.2,10.126163794678414,0,0,other/Linux/No OS,Intel Core i3,Intel,141.21199808219862,1000,0
860,Lenovo,Notebook,8,2.3,10.7215735450074,0,1,windows,Intel Core i5,Intel,141.21199808219862,1000,0
861,HP,Notebook,8,1.84,11.18267988243989,0,0,windows,Intel Core i5,AMD,141.21199808219862,0,256
862,Toshiba,Notebook,4,1.05,11.134075023561454,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,128
863,Lenovo,Gaming,8,2.5,10.900173422280695,0,1,other/Linux/No OS,Intel Core i5,Nvidia,141.21199808219862,1000,0
864,Dell,Ultrabook,16,1.29,11.68979217108122,1,0,windows,Intel Core i7,Intel,276.053530085501,0,512
865,HP,Notebook,4,2.07,10.78900562574303,0,0,windows,Intel Core i5,Intel,141.21199808219862,500,0
866,Toshiba,Ultrabook,8,1.2,10.974070668482735,0,0,windows,Intel Core i5,Intel,117.82653006268643,0,256
867,Lenovo,2 in 1 Convertible,8,1.37,11.551145677789926,1,1,windows,Intel Core i7,Intel,165.6321180513006,0,256
868,Acer,Notebook,8,1.56,10.780175546294757,0,1,windows,Intel Core i5,Intel,157.3505121487356,0,256
869,Dell,Workstation,8,2.23,11.458805442305984,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
870,Lenovo,Notebook,4,2.38,10.9368570721423,0,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
871,Lenovo,Notebook,4,2.2,10.147261623643049,0,0,other/Linux/No OS,Intel Core i3,AMD,141.21199808219862,1000,0
872,Toshiba,Notebook,8,2.0,11.211180167298883,0,1,windows,Intel Core i7,Intel,141.21199808219862,0,256
873,Lenovo,Notebook,4,1.44,10.575431525444971,0,1,windows,Intel Core i3,Intel,165.6321180513006,0,180
874,Samsung,Ultrabook,16,1.23,11.49796125761926,0,0,windows,Intel Core i7,Nvidia,146.86047800548656,0,256
875,Dell,Ultrabook,8,1.6,11.408044834149253,0,0,windows,Intel Core i7,Intel,176.23257360658386,0,256
876,Asus,Notebook,4,2.0,9.964497380151283,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,1000,0
877,Xiaomi,Ultrabook,8,1.28,10.816107555520821,0,1,windows,Intel Core i5,Nvidia,165.6321180513006,0,256
878,Dell,Notebook,4,2.18,10.79174911168878,0,0,windows,Intel Core i5,Nvidia,141.21199808219862,1000,128
879,HP,Notebook,4,2.04,10.70777173269934,0,0,windows,Intel Core i5,Intel,141.21199808219862,0,256
880,HP,2 in 1 Convertible,4,1.28,11.41394455627644,1,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
881,HP,2 in 1 Convertible,4,2.3,10.504687851059666,1,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
882,Asus,Notebook,4,1.65,9.827763506006608,0,0,windows,other Intel processor,Intel,111.1413368676404,0,0
883,Lenovo,Notebook,8,2.2,10.481345086360362,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
884,Dell,Notebook,4,2.2,9.88635767027266,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
885,HP,2 in 1 Convertible,4,1.28,11.470547260182666,1,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
886,Dell,Notebook,4,2.18,10.09739572450197,0,0,other/Linux/No OS,Intel Core i3,AMD,100.45466986113651,1000,0
887,Asus,Gaming,12,2.2,11.198054049689478,0,0,windows,Intel Core i5,Nvidia,127.33567457123111,1000,128
888,Acer,Netbook,4,1.25,9.669293165034833,0,1,other/Linux/No OS,other Intel processor,Intel,135.0942111925629,0,0
889,Lenovo,Notebook,4,2.8,9.913097231314559,0,0,windows,other/AMD,AMD,106.11306214269258,500,0
890,HP,Notebook,4,1.95,11.118388427393754,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,128
891,HP,2 in 1 Convertible,16,1.42,11.219074000897615,1,0,windows,Intel Core i7,Intel,276.053530085501,0,256
892,Samsung,Ultrabook,8,1.17,11.413356147904066,0,0,windows,Intel Core i7,Intel,146.86047800548656,0,256
893,Lenovo,Ultrabook,8,1.32,11.470547260182666,0,1,windows,Intel Core i5,Intel,157.3505121487356,0,256
894,MSI,Gaming,16,2.43,11.857498515504203,0,1,windows,Intel Core i7,Nvidia,124.85570541621553,2000,512
895,Toshiba,Notebook,8,1.05,11.271974295006054,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
896,Dell,Gaming,8,2.62,10.809669765045973,0,0,other/Linux/No OS,Intel Core i7,Nvidia,141.21199808219862,1000,0
897,HP,Notebook,8,2.04,10.777955789556444,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
898,Dell,Notebook,4,2.18,10.395555954379276,0,0,windows,Intel Core i3,AMD,100.45466986113651,1000,0
899,Dell,Notebook,8,1.9,10.816107555520821,0,0,windows,Intel Core i5,Intel,141.21199808219862,500,0
900,Dell,2 in 1 Convertible,8,1.24,11.582992127736917,1,0,windows,Intel Core i7,Intel,276.053530085501,0,512
901,Asus,Gaming,32,3.58,11.129394827810977,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,0,512
902,Dell,2 in 1 Convertible,16,1.22,11.383485348791732,1,0,windows,Intel Core i7,Intel,165.6321180513006,0,256
903,Lenovo,Ultrabook,8,1.13,11.600668174471034,0,1,windows,Intel Core i7,Intel,157.3505121487356,0,0
904,Lenovo,Notebook,8,1.95,11.557785126252114,0,1,windows,Intel Core i5,Intel,141.21199808219862,0,512
905,LG,Ultrabook,16,1.08,11.624777346052767,1,1,windows,Intel Core i7,Intel,141.21199808219862,0,512
906,HP,Netbook,8,1.26,11.277383368370065,0,0,windows,Intel Core i7,Intel,176.23257360658386,0,512
907,Acer,Notebook,4,2.2,9.858883414720413,0,1,other/Linux/No OS,other Intel processor,Intel,141.21199808219862,0,0
908,Lenovo,Notebook,8,2.6,10.646327347078008,0,1,windows,Intel Core i5,Nvidia,141.21199808219862,1000,128
909,LG,Ultrabook,8,0.98,11.52464373704442,1,1,windows,Intel Core i7,Intel,157.3505121487356,0,512
910,Dell,Notebook,8,1.6,11.06979587215689,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
911,HP,Ultrabook,8,1.09,12.01471841670537,1,0,windows,other Intel processor,Intel,172.8002962960423,0,240
912,Lenovo,Notebook,6,2.2,10.646327347078008,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,0,256
913,HP,Notebook,8,2.04,10.902128245864017,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,0,256
914,Acer,Notebook,4,2.4,10.188167121983652,0,0,windows,Intel Core i3,Intel,141.21199808219862,1000,0
915,Lenovo,Notebook,4,1.44,10.756618652168314,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,128
916,HP,Notebook,8,1.49,10.842494310694015,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
917,MSI,Gaming,16,2.7,11.352694739066088,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
918,Dell,Gaming,16,2.6,11.18267988243989,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
919,MSI,Gaming,8,2.2,10.996564630149608,0,0,windows,Intel Core i5,Nvidia,141.21199808219862,1000,128
920,Dell,Notebook,4,2.18,10.504965265847654,0,0,windows,Intel Core i5,AMD,100.45466986113651,1000,0
921,HP,Ultrabook,8,1.84,11.143362500418624,0,0,windows,Intel Core i7,AMD,141.21199808219862,0,256
922,HP,Ultrabook,8,1.39,11.02220830408089,1,0,windows,Intel Core i7,Intel,276.053530085501,0,256
923,Toshiba,Notebook,16,2.4,11.563884703567355,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,0,256
924,Lenovo,2 in 1 Convertible,8,1.37,11.484896292248726,1,1,windows,Intel Core i5,Intel,165.6321180513006,0,512
925,Dell,Notebook,4,1.95,10.56846856468972,0,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
926,Lenovo,Ultrabook,8,1.36,11.38409159312676,0,1,windows,Intel Core i7,Intel,176.23257360658386,0,256
927,HP,Notebook,8,2.31,11.036037392231934,0,0,windows,Intel Core i5,Intel,141.21199808219862,0,256
928,Dell,Notebook,4,2.18,10.538089862097847,0,0,windows,Intel Core i5,Intel,100.45466986113651,1000,0
929,HP,Notebook,4,1.95,11.02220830408089,0,0,windows,Intel Core i5,Intel,111.93520355955211,500,0
930,Lenovo,Notebook,4,2.2,9.708902303129879,0,0,windows,other Intel processor,Intel,100.45466986113651,1000,0
931,HP,Ultrabook,4,1.26,11.340108040487776,0,0,windows,Intel Core i5,Intel,176.23257360658386,500,0
932,HP,Notebook,4,1.86,9.641641633704323,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,1000,0
933,Lenovo,2 in 1 Convertible,16,1.3,11.470547260182666,1,1,windows,Intel Core i7,Intel,276.053530085501,0,1000
934,Toshiba,Notebook,4,1.47,10.983161640183987,0,1,windows,Intel Core i5,Intel,157.3505121487356,0,128
935,HP,Netbook,8,1.26,11.395540949893968,0,0,windows,Intel Core i5,Intel,176.23257360658386,0,256
936,Dell,Notebook,4,2.18,10.30099467974321,0,0,windows,Intel Core i3,Intel,100.45466986113651,1000,0
937,MSI,Gaming,8,2.2,11.064804181259648,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
938,Dell,Ultrabook,8,1.36,11.377402604975963,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
939,Dell,Gaming,16,4.36,11.89782208458538,0,0,windows,Intel Core i7,Nvidia,169.78089942830815,1000,512
940,HP,Gaming,8,2.75,11.219074000897615,0,1,windows,Intel Core i5,Nvidia,127.33567457123111,1000,128
941,Asus,Notebook,4,2.8,10.248438032778301,0,0,windows,other Intel processor,Nvidia,106.11306214269258,1000,0
942,Acer,Notebook,4,2.23,10.403666298916729,0,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
943,Toshiba,Notebook,8,2.2,10.99575173454406,0,0,windows,Intel Core i5,Intel,100.45466986113651,0,256
944,Lenovo,2 in 1 Convertible,8,1.1,11.144911042902732,1,1,windows,other Intel processor,Intel,194.94753717542463,0,256
945,Lenovo,Gaming,16,2.5,10.882315804880687,0,1,windows,other/AMD,AMD,141.21199808219862,1000,512
946,Dell,Ultrabook,8,1.36,11.270074185856739,1,0,windows,Intel Core i5,Intel,176.23257360658386,0,256
947,Lenovo,Notebook,8,2.2,10.50497986449436,0,0,other/Linux/No OS,Intel Core i7,Nvidia,141.21199808219862,1000,0
948,Dell,Notebook,4,2.36,10.46628456073464,0,0,windows,Intel Core i3,AMD,106.11306214269258,1000,0
949,Acer,Notebook,4,1.68,9.83063294843456,0,0,other/Linux/No OS,other Intel processor,Intel,111.93520355955211,0,0
950,HP,Workstation,8,2.0,11.69380197819145,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,0,8
951,Dell,Ultrabook,8,1.36,11.45711672814165,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,256
952,Toshiba,Notebook,8,1.2,11.261752740934515,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
953,Asus,2 in 1 Convertible,8,1.2,11.030873869571886,0,0,other/Linux/No OS,other Intel processor,Intel,176.23257360658386,0,0
954,Lenovo,Ultrabook,8,1.7,11.281414342976868,0,1,windows,Intel Core i7,Intel,157.3505121487356,0,256
955,Dell,Gaming,16,4.36,12.031987793755118,0,1,windows,Intel Core i7,Nvidia,124.85570541621553,1000,512
956,Dell,2 in 1 Convertible,8,1.24,11.52464373704442,1,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
957,HP,2 in 1 Convertible,4,1.45,10.62842405558548,1,0,windows,other Intel processor,Intel,135.0942111925629,0,256
958,Dell,Ultrabook,8,1.3,11.120757161229305,0,0,windows,Intel Core i7,Intel,276.053530085501,0,256
959,Acer,2 in 1 Convertible,4,1.25,9.93914036985058,1,1,other/Linux/No OS,other Intel processor,Intel,135.0942111925629,0,0
960,Toshiba,Notebook,8,1.2,11.311846686253432,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
961,Lenovo,Ultrabook,8,1.36,11.448630114264331,0,1,windows,Intel Core i5,Intel,176.23257360658386,0,256
962,Acer,Notebook,12,2.4,10.892276046585742,0,0,windows,Intel Core i5,Nvidia,141.21199808219862,1000,128
963,Toshiba,Ultrabook,8,1.1,11.465531925066934,1,0,windows,Intel Core i7,Intel,176.23257360658386,0,512
964,HP,Notebook,8,2.04,10.716671227805323,0,0,windows,Intel Core i5,Nvidia,100.45466986113651,1000,0
965,Dell,Notebook,4,2.25,10.118930877053268,0,0,other/Linux/No OS,Intel Core i3,AMD,100.45466986113651,1000,0
966,Dell,Notebook,4,1.9,10.690944412566814,0,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
967,HP,Notebook,4,2.04,10.50497986449436,0,0,windows,Intel Core i3,Intel,141.21199808219862,500,0
968,Dell,Gaming,32,4.42,12.030401247333158,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
969,Lenovo,Notebook,6,2.4,10.519472871796927,0,0,windows,Intel Core i5,Nvidia,141.21199808219862,0,256
970,Dell,2 in 1 Convertible,16,1.22,11.52464373704442,1,0,windows,Intel Core i7,Intel,276.053530085501,0,512
971,Dell,Ultrabook,8,1.5,11.557780031969681,1,0,windows,Intel Core i7,Intel,209.8006828649808,0,256
972,Dell,Gaming,32,4.42,11.91293572239543,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
973,Toshiba,Notebook,8,1.95,11.048830743691845,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
974,Asus,Gaming,16,2.73,11.601107316686976,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
975,HP,Notebook,8,2.04,10.862092668762644,0,1,windows,Intel Core i5,Nvidia,141.21199808219862,1000,128
976,Lenovo,Notebook,4,1.7,10.885314307876945,0,0,windows,Intel Core i5,Intel,111.93520355955211,0,0
977,Asus,2 in 1 Convertible,16,2.3,11.470547260182666,1,0,windows,Intel Core i7,Nvidia,138.46177587823902,2000,512
978,HP,Notebook,6,2.04,10.336863503805128,0,0,windows,Intel Core i7,Intel,100.45466986113651,1000,0
979,Asus,Gaming,16,2.99,11.442360501250736,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
980,Dell,2 in 1 Convertible,12,2.19,11.144911042902732,1,1,windows,Intel Core i7,Intel,141.21199808219862,0,512
981,Toshiba,Notebook,4,1.2,11.061462490597744,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,128
982,Lenovo,Notebook,6,2.2,10.283659467741664,0,0,windows,other/AMD,AMD,141.21199808219862,0,256
983,Fujitsu,Notebook,4,2.3,10.450993742936223,0,0,windows,Intel Core i5,Intel,100.45466986113651,0,256
984,Toshiba,Notebook,4,1.75,10.794485091507655,0,0,windows,Intel Core i5,Intel,111.93520355955211,500,0
985,Dell,Notebook,4,2.25,10.370822624347584,0,0,windows,Intel Core i5,AMD,100.45466986113651,500,0
986,HP,Notebook,8,2.04,10.667644768738763,0,0,windows,Intel Core i5,Intel,141.21199808219862,1000,0
987,Lenovo,Gaming,8,2.5,11.056428922922915,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
988,Dell,Notebook,8,2.36,10.594300009749354,0,0,windows,Intel Core i7,AMD,100.45466986113651,1000,0
989,Dell,Notebook,8,1.6,10.99575173454406,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,128
990,HP,Netbook,8,0.97,11.529371878240365,0,0,windows,other Intel processor,Intel,176.23257360658386,0,512
991,HP,Notebook,4,2.1,10.188167121983652,0,0,windows,Intel Core i3,AMD,141.21199808219862,1000,128
992,Lenovo,Notebook,4,1.9,9.576276649067632,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,0,128
993,Lenovo,Notebook,8,2.3,11.18267988243989,0,0,windows,Intel Core i5,Intel,141.21199808219862,0,256
994,Dell,2 in 1 Convertible,8,1.68,10.765658261746038,1,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
995,Asus,Notebook,8,1.4,11.02307824758943,0,0,windows,Intel Core i5,Intel,276.053530085501,0,256
996,HP,Ultrabook,8,1.11,11.18267988243989,1,1,windows,Intel Core i7,Intel,165.6321180513006,0,256
997,Acer,Notebook,4,2.4,9.915732278952564,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
998,Asus,Gaming,16,2.5,11.470547260182666,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,256
999,HP,Ultrabook,8,1.48,11.6200017877887,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,512
1000,Acer,Gaming,8,2.7,11.114428026177658,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1001,HP,Notebook,8,1.34,11.056428922922915,0,1,windows,Intel Core i5,Intel,165.6321180513006,0,256
1002,Dell,Notebook,4,2.18,10.280009828654116,0,0,windows,Intel Core i3,Intel,100.45466986113651,0,128
1003,HP,Notebook,4,1.64,10.633572072102883,0,0,windows,Intel Core i5,Intel,111.93520355955211,500,0
1004,Toshiba,Notebook,4,1.2,11.061462490597744,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,128
1005,HP,Notebook,4,1.48,10.978617394068182,0,0,windows,Intel Core i5,Intel,111.93520355955211,0,256
1006,HP,Notebook,4,1.95,11.06979587215689,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
1007,HP,Ultrabook,8,1.43,11.254189968552817,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,256
1008,HP,Notebook,8,1.64,10.931401459017525,0,0,windows,Intel Core i5,Nvidia,157.3505121487356,0,256
1009,HP,Notebook,4,1.64,10.503518943854685,0,0,windows,Intel Core i3,Intel,111.93520355955211,500,0
1010,Dell,Gaming,8,2.65,10.830969824842061,0,0,windows,Intel Core i5,Nvidia,141.21199808219862,0,0
1011,HP,Ultrabook,4,1.26,11.314449160071012,0,0,windows,Intel Core i5,Intel,176.23257360658386,500,0
1012,HP,Notebook,4,1.48,11.34705032144641,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
1013,HP,Ultrabook,8,1.54,11.518415853167008,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,256
1014,HP,Notebook,4,1.49,10.660172753900062,0,0,windows,Intel Core i3,Intel,117.82653006268643,500,0
1015,Toshiba,Notebook,8,1.5,11.07393666482292,0,0,windows,Intel Core i5,Intel,117.82653006268643,0,256
1016,HP,Notebook,4,2.04,10.621938553982543,0,0,windows,Intel Core i3,Intel,100.45466986113651,0,256
1017,Lenovo,Notebook,16,2.4,11.971204630519404,0,1,windows,Intel Core i7,Nvidia,124.85570541621553,0,512
1018,Toshiba,Notebook,8,1.47,11.282092425171639,0,1,windows,Intel Core i5,Intel,157.3505121487356,0,256
1019,HP,Notebook,8,1.43,11.684869359618002,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,256
1020,Dell,2 in 1 Convertible,4,2.08,10.655147649183533,1,1,windows,Intel Core i3,Intel,141.21199808219862,1000,0
1021,Toshiba,Ultrabook,8,1.2,11.34705032144641,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
1022,HP,Notebook,8,1.11,11.02220830408089,0,1,windows,Intel Core i5,Intel,165.6321180513006,0,256
1023,HP,Notebook,8,1.64,11.053421883178572,0,0,windows,Intel Core i7,Nvidia,157.3505121487356,0,256
1024,Dell,Notebook,8,2.09,10.928710232504155,0,0,windows,Intel Core i5,Intel,141.21199808219862,500,0
1025,HP,Ultrabook,4,1.26,11.32736089528991,0,0,windows,Intel Core i5,Intel,125.36742798669837,0,256
1026,HP,Notebook,4,2.31,11.056428922922915,0,0,windows,Intel Core i5,Intel,111.93520355955211,500,0
1027,HP,Notebook,4,1.95,10.941585213338247,0,0,windows,Intel Core i5,Intel,111.93520355955211,500,0
1028,Dell,Ultrabook,8,1.29,11.368208546953756,1,0,windows,Intel Core i5,Intel,276.053530085501,0,256
1029,HP,Notebook,8,2.63,10.960277346350399,0,0,windows,Intel Core i5,Nvidia,127.33567457123111,0,256
1030,HP,Notebook,4,1.64,10.855945108418139,0,0,windows,Intel Core i5,Intel,111.93520355955211,0,256
1031,Acer,Notebook,6,2.1,9.989276182274935,0,0,windows,other/AMD,AMD,100.45466986113651,1000,0
1032,MSI,Gaming,8,2.7,11.058781074545012,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,128
1033,HP,Notebook,8,1.95,11.061462490597744,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
1034,HP,Notebook,8,1.84,11.089508999068563,0,0,windows,Intel Core i7,Intel,141.21199808219862,0,256
1035,HP,Ultrabook,8,1.26,11.18267988243989,0,0,windows,Intel Core i7,Intel,176.23257360658386,0,256
1036,HP,Notebook,4,2.04,10.584910269399515,0,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
1037,Toshiba,Ultrabook,8,1.47,11.428543355697593,0,1,windows,Intel Core i7,Intel,157.3505121487356,0,256
1038,Dell,Notebook,8,2.09,10.944364366779205,0,0,windows,Intel Core i5,Intel,141.21199808219862,0,256
1039,HP,Notebook,8,1.64,10.893771459117888,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
1040,Lenovo,2 in 1 Convertible,4,1.8,10.717261720884188,1,1,windows,Intel Core i7,Intel,141.21199808219862,0,256
1041,Vero,Notebook,2,1.45,9.326470842899342,0,0,windows,other Intel processor,Intel,111.93520355955211,0,0
1042,Toshiba,Notebook,16,2.4,11.237488118934884,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,0,256
1043,Lenovo,Notebook,8,2.3,10.931725444421959,0,0,windows,Intel Core i5,Intel,141.21199808219862,0,256
1044,HP,Notebook,4,1.54,10.88331630521427,0,0,windows,Intel Core i5,Intel,157.3505121487356,500,0
1045,HP,Notebook,8,1.84,11.626842862666367,0,0,windows,Intel Core i5,Intel,141.21199808219862,500,256
1046,HP,Notebook,8,1.43,11.26789820240601,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
1047,MSI,Gaming,16,3.78,11.318754369272693,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1048,Lenovo,Gaming,16,4.6,11.711863755958657,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,128
1049,Asus,Netbook,4,1.2,9.638174223850264,0,0,other/Linux/No OS,other Intel processor,Intel,135.0942111925629,0,0
1050,Lenovo,Notebook,16,1.1,11.846490622987277,0,1,windows,Intel Core i7,Intel,209.8006828649808,0,256
1051,HP,Notebook,8,1.91,10.862092668762644,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
